date,location,matched_cities,ratio,median_price,monthly_payment,median_hhi,interest_rate,cities_matched
2018-01-01,"Rock Springs, WY","Rock Springs, WY",13.95%,229900.0,877.0022204442596,75441.0,3.99,1
2019-01-01,"Rock Springs, WY","Rock Springs, WY",14.02%,219900.0,896.5947935385403,76722.0,4.55,1
2020-01-01,"Rock Springs, WY","Rock Springs, WY",14.00%,235225.0,870.4234605970336,74625.0,3.74,1
2021-01-01,"Rock Springs, WY","Rock Springs, WY",11.70%,224900.0,726.9058658756077,74548.0,2.67,1
2022-01-01,"Rock Springs, WY","Rock Springs, WY",12.17%,225000.0,769.6075221056404,75863.0,3.11,1
2023-01-01,"Rock Springs, WY","Rock Springs, WY",20.93%,255000.0,1278.704686092007,73307.0,6.42,1
2017-01-01,"Rocky Mount, NC","Rocky Mount, NC",15.18%,119900.0,475.80782970361355,37607.0,4.32,1
2018-01-01,"Rocky Mount, NC","Rocky Mount, NC",15.03%,133490.0,509.225865189666,40665.0,3.99,1
2019-01-01,"Rocky Mount, NC","Rocky Mount, NC",16.15%,134150.0,546.9676741846075,40633.0,4.55,1
2020-01-01,"Rocky Mount, NC","Rocky Mount, NC",15.45%,148548.0,549.6850429366273,42691.0,3.74,1
2021-01-01,"Rocky Mount, NC","Rocky Mount, NC",16.64%,199000.0,643.1937185826853,46396.0,2.67,1
2022-01-01,"Rocky Mount, NC","Rocky Mount, NC",18.43%,224900.0,769.265474318038,50092.0,3.11,1
2023-01-01,"Rocky Mount, NC","Rocky Mount, NC",31.55%,277473.0,1391.3961778980686,52927.0,6.42,1
2017-01-01,"Rolla, MO","Rolla, MO",19.80%,137425.0,545.3535529359391,33046.0,4.32,1
2018-01-01,"Rolla, MO","Rolla, MO",17.98%,137225.0,523.4738133991453,34934.0,3.99,1
2019-01-01,"Rolla, MO","Rolla, MO",20.75%,159450.0,650.1229642097329,37600.0,4.55,1
2020-01-01,"Rolla, MO","Rolla, MO",22.05%,184975.0,684.4790291165322,37252.0,3.74,1
2021-01-01,"Rolla, MO","Rolla, MO",16.57%,159900.0,516.8174653335245,37426.0,2.67,1
2022-01-01,"Rolla, MO","Rolla, MO",17.05%,156500.0,535.3047875979231,37685.0,3.11,1
2023-01-01,"Rolla, MO","Rolla, MO",33.08%,233725.0,1172.0205990464874,42518.0,6.42,1
2017-01-01,"Rome, GA","Rome, GA",19.63%,155550.0,617.2802995028948,37733.0,4.32,1
2018-01-01,"Rome, GA","Rome, GA",21.56%,179700.0,685.5036929701325,38148.0,3.99,1
2019-01-01,"Rome, GA","Rome, GA",20.18%,158563.0,646.5064131325676,38443.0,4.55,1
2020-01-01,"Rome, GA","Rome, GA",25.02%,219675.0,812.8824474722215,38987.0,3.74,1
2021-01-01,"Rome, GA","Rome, GA",22.42%,231200.0,747.2682800819941,40000.0,2.67,1
2022-01-01,"Rome, GA","Rome, GA",19.87%,234900.0,803.4702530782886,48512.0,3.11,1
2023-01-01,"Rome, GA","Rome, GA",28.84%,244912.0,1228.118125804571,51106.0,6.42,1
2017-01-01,"Roseburg, OR","Roseburg, OR",28.56%,254950.0,1011.7364986066412,42507.0,4.32,1
2018-01-01,"Roseburg, OR","Roseburg, OR",33.92%,306975.0,1171.0211249276929,41431.0,3.99,1
2019-01-01,"Roseburg, OR","Roseburg, OR",33.05%,303748.0,1238.4669183617307,44970.0,4.55,1
2020-01-01,"Roseburg, OR","Roseburg, OR",28.00%,302125.0,1117.9793305680892,47920.0,3.74,1
2021-01-01,"Roseburg, OR","Roseburg, OR",25.90%,320000.0,1034.2813565148706,47921.0,2.67,1
2022-01-01,"Roseburg, OR","Roseburg, OR",32.56%,399000.0,1364.7706725340022,50297.0,3.11,1
2023-01-01,"Roseburg, OR","Roseburg, OR",47.41%,417000.0,2091.058251373988,52928.0,6.42,1
2017-01-01,"Roswell, NM","Roswell, NM",15.77%,140500.0,557.5562975259191,42417.0,4.32,1
2018-01-01,"Roswell, NM","Roswell, NM",16.84%,160000.0,610.3538724274969,43481.0,3.99,1
2019-01-01,"Roswell, NM","Roswell, NM",22.14%,196225.0,800.0650903233292,43372.0,4.55,1
2020-01-01,"Roswell, NM","Roswell, NM",17.68%,181150.0,670.3250500038373,45493.0,3.74,1
2021-01-01,"Roswell, NM","Roswell, NM",13.90%,165000.0,533.3013244529802,46034.0,2.67,1
2022-01-01,"Roswell, NM","Roswell, NM",19.55%,230000.0,786.7099114857657,48298.0,3.11,1
2023-01-01,"Roswell, NM","Roswell, NM",28.36%,237000.0,1188.4431788384534,50294.0,6.42,1
2017-01-01,"Russellville, AR","Russellville, AR",16.86%,124975.0,495.9473187423611,35295.0,4.32,1
2018-01-01,"Russellville, AR","Russellville, AR",16.14%,129900.0,495.5310501770741,36837.0,3.99,1
2019-01-01,"Russellville, AR","Russellville, AR",19.33%,144450.0,588.9637013489867,36562.0,4.55,1
2020-01-01,"Russellville, AR","Russellville, AR",18.43%,155375.0,574.9475829111025,37436.0,3.74,1
2021-01-01,"Russellville, AR","Russellville, AR",18.44%,185000.0,597.9439092351596,38908.0,2.67,1
2022-01-01,"Russellville, AR","Russellville, AR",19.26%,204900.0,700.8559167975365,43669.0,3.11,1
2023-01-01,"Russellville, AR","Russellville, AR",25.94%,210000.0,1053.0509179581234,48708.0,6.42,1
2017-01-01,"Ruston, LA","Ruston, LA",47.53%,273563.0,1085.5998108190963,27411.0,4.32,1
2018-01-01,"Ruston, LA","Ruston, LA",39.04%,256875.0,979.9040686238329,30119.0,3.99,1
2019-01-01,"Ruston, LA","Ruston, LA",45.29%,269625.0,1099.3377499219143,29128.0,4.55,1
2020-01-01,"Ruston, LA","Ruston, LA",31.56%,229500.0,849.2387467616928,32295.0,3.74,1
2021-01-01,"Ruston, LA","Ruston, LA",21.55%,192000.0,620.5688139089225,34554.0,2.67,1
2022-01-01,"Ruston, LA","Ruston, LA",36.67%,293750.0,1004.7653760823638,32877.0,3.11,1
2023-01-01,"Ruston, LA","Ruston, LA",56.66%,308500.0,1546.9819437622907,32765.0,6.42,1
2017-01-01,"Rutland, VT","Rutland, VT",21.10%,189925.0,753.6930947160869,42861.0,4.32,1
2018-01-01,"Rutland, VT","Rutland, VT",20.23%,199900.0,762.560869364104,45229.0,3.99,1
2019-01-01,"Rutland, VT","Rutland, VT",23.44%,230975.0,941.7507159507247,48212.0,4.55,1
2020-01-01,"Rutland, VT","Rutland, VT",20.90%,226750.0,839.062683347337,48182.0,3.74,1
2021-01-01,"Rutland, VT","Rutland, VT",19.43%,259900.0,840.0303892444216,51868.0,2.67,1
2022-01-01,"Rutland, VT","Rutland, VT",28.11%,365000.0,1248.47442474915,53304.0,3.11,1
2023-01-01,"Rutland, VT","Rutland, VT",30.08%,274925.0,1378.61916009351,55000.0,6.42,1
2017-01-01,"Sacramento--Roseville--Arden-Arcade, CA","Sacramento, CA, Roseville, CA",30.87%,439950.0,1745.885360117638,67867.0,4.32,2
2018-01-01,"Sacramento--Roseville--Arden-Arcade, CA","Sacramento, CA, Roseville, CA",28.60%,445315.0,1698.7483418753175,71280.5,3.99,2
2019-01-01,"Sacramento--Roseville--Arden-Arcade, CA","Sacramento, CA, Roseville, CA",29.08%,449975.0,1834.6759537176206,75708.5,4.55,2
2020-01-01,"Sacramento--Roseville--Arden-Arcade, CA","Sacramento, CA, Roseville, CA",27.10%,492450.0,1822.2554285089136,80683.0,3.74,2
2021-01-01,"Sacramento--Roseville--Arden-Arcade, CA","Sacramento, CA, Roseville, CA",25.23%,565000.0,1826.1530200965688,86867.0,2.67,2
2022-01-01,"Sacramento--Roseville--Arden-Arcade, CA","Sacramento, CA, Roseville, CA",26.61%,619900.0,2120.3542353479397,95609.5,3.11,2
2023-01-01,"Sacramento--Roseville--Arden-Arcade, CA","Sacramento, CA, Roseville, CA",35.58%,594625.0,2981.763819480234,100553.5,6.42,2
2017-01-01,"Safford, AZ","Safford, AZ",15.52%,159000.0,630.9711836770188,48795.0,4.32,1
2018-01-01,"Safford, AZ","Safford, AZ",14.80%,170600.0,650.7898164758186,52768.0,3.99,1
2019-01-01,"Safford, AZ","Safford, AZ",17.04%,175000.0,713.5247333753733,50255.0,4.55,1
2020-01-01,"Safford, AZ","Safford, AZ",15.43%,196725.0,727.9585727960524,56602.0,3.74,1
2021-01-01,"Safford, AZ","Safford, AZ",16.67%,230000.0,743.3897249950634,53503.0,2.67,1
2022-01-01,"Safford, AZ","Safford, AZ",18.92%,299000.0,1022.7228849314954,64860.0,3.11,1
2023-01-01,"Safford, AZ","Safford, AZ",27.37%,299000.0,1499.3439260451376,65727.0,6.42,1
2017-01-01,"Saginaw, MI","Saginaw, MI",15.26%,95550.0,379.17796603986886,29809.0,4.32,1
2018-01-01,"Saginaw, MI","Saginaw, MI",13.70%,89450.0,341.2259618039975,29885.0,3.99,1
2019-01-01,"Saginaw, MI","Saginaw, MI",19.21%,116125.0,473.47462664694405,29582.0,4.55,1
2020-01-01,"Saginaw, MI","Saginaw, MI",16.81%,116749.0,432.0164463864091,30845.0,3.74,1
2021-01-01,"Saginaw, MI","Saginaw, MI",12.32%,102400.0,330.97003408475865,32241.0,2.67,1
2022-01-01,"Saginaw, MI","Saginaw, MI",11.54%,99900.0,341.70573981490435,35521.0,3.11,1
2023-01-01,"Saginaw, MI","Saginaw, MI",23.78%,147400.0,739.1414538429875,37298.0,6.42,1
2017-01-01,"St. Cloud, MN","St. Cloud, MN",20.14%,197125.0,782.2653747316499,46601.0,4.32,1
2018-01-01,"St. Cloud, MN","St. Cloud, MN",20.81%,212975.0,812.4382248765385,46854.0,3.99,1
2019-01-01,"St. Cloud, MN","St. Cloud, MN",23.14%,232400.0,947.5608459224956,49135.0,4.55,1
2020-01-01,"St. Cloud, MN","St. Cloud, MN",20.28%,229925.0,850.8114111075478,50335.0,3.74,1
2021-01-01,"St. Cloud, MN","St. Cloud, MN",17.81%,249950.0,807.8707033152873,54427.0,2.67,1
2022-01-01,"St. Cloud, MN","St. Cloud, MN",21.95%,315000.0,1077.4505309478966,58910.0,3.11,1
2023-01-01,"St. Cloud, MN","St. Cloud, MN",33.10%,336150.0,1685.6336479601102,61112.0,6.42,1
2017-01-01,"St. George, UT","St. George, UT",30.18%,342400.0,1358.7706496290016,54022.0,4.32,1
2018-01-01,"St. George, UT","St. George, UT",30.34%,364950.0,1392.179035890094,55061.0,3.99,1
2019-01-01,"St. George, UT","St. George, UT",31.91%,379950.0,1549.1641282627031,58259.0,4.55,1
2020-01-01,"St. George, UT","St. George, UT",31.79%,429450.0,1589.1310666527622,59989.0,3.74,1
2021-01-01,"St. George, UT","St. George, UT",33.49%,549250.0,1775.2469845806024,63604.0,2.67,1
2022-01-01,"St. George, UT","St. George, UT",42.92%,725000.0,2479.8464601181745,69333.0,3.11,1
2023-01-01,"St. George, UT","St. George, UT",52.02%,629950.0,3158.902027465332,72870.0,6.42,1
2017-01-01,"St. Joseph, MO-KS","St. Joseph, MO",11.15%,107125.0,425.11187453711096,45762.0,4.32,1
2018-01-01,"St. Joseph, MO-KS","St. Joseph, MO",12.33%,127725.0,487.2340522237628,47413.0,3.99,1
2019-01-01,"St. Joseph, MO-KS","St. Joseph, MO",12.17%,119900.0,488.86637446689855,48197.0,4.55,1
2020-01-01,"St. Joseph, MO-KS","St. Joseph, MO",10.48%,115000.0,425.54447005487873,48716.0,3.74,1
2021-01-01,"St. Joseph, MO-KS","St. Joseph, MO",8.83%,115000.0,371.6948624975317,50540.0,2.67,1
2022-01-01,"St. Joseph, MO-KS","St. Joseph, MO",9.29%,123450.0,422.2579937952947,54515.0,3.11,1
2023-01-01,"St. Joseph, MO-KS","St. Joseph, MO",16.77%,154925.0,776.8757784031536,55578.0,6.42,1
2017-01-01,"St. Louis, MO-IL","St. Louis, MO",20.84%,169200.0,671.4485803657333,38664.0,4.32,1
2018-01-01,"St. Louis, MO-IL","St. Louis, MO",21.09%,189400.0,722.5063964860495,41107.0,3.99,1
2019-01-01,"St. Louis, MO-IL","St. Louis, MO",22.24%,199550.0,813.6220602574614,43896.0,4.55,1
2020-01-01,"St. Louis, MO-IL","St. Louis, MO",20.36%,209900.0,776.711167517557,45782.0,3.74,1
2021-01-01,"St. Louis, MO-IL","St. Louis, MO",19.09%,239950.0,775.5494109241977,48751.0,2.67,1
2022-01-01,"St. Louis, MO-IL","St. Louis, MO",18.86%,243300.0,832.202267236899,52941.0,3.11,1
2023-01-01,"St. Louis, MO-IL","St. Louis, MO",29.38%,269900.0,1353.421155985226,55279.0,6.42,1
2017-01-01,"St. Marys, GA","St. Marys, GA",18.85%,224975.0,892.7845411807378,56828.0,4.32,1
2018-01-01,"St. Marys, GA","St. Marys, GA",16.25%,219948.0,839.0382095792695,61957.0,3.99,1
2019-01-01,"St. Marys, GA","St. Marys, GA",17.73%,217000.0,884.7706693854628,59869.0,4.55,1
2020-01-01,"St. Marys, GA","St. Marys, GA",16.81%,249925.0,924.8191450301354,66033.0,3.74,1
2021-01-01,"St. Marys, GA","St. Marys, GA",17.51%,290000.0,937.3174793416016,64239.0,2.67,1
2022-01-01,"St. Marys, GA","St. Marys, GA",21.01%,349050.0,1193.9178026265502,68199.0,3.11,1
2023-01-01,"St. Marys, GA","St. Marys, GA",33.09%,369900.0,1854.8739740605229,67271.0,6.42,1
2017-01-01,"Salem, OR","Salem, OR",25.47%,276350.0,1096.6596642084537,51666.0,4.32,1
2018-01-01,"Salem, OR","Salem, OR",32.22%,377425.0,1439.767564380925,53619.0,3.99,1
2019-01-01,"Salem, OR","Salem, OR",32.15%,367450.0,1498.198075878748,55920.0,4.55,1
2020-01-01,"Salem, OR","Salem, OR",29.30%,387475.0,1433.8073350827317,58726.0,3.74,1
2021-01-01,"Salem, OR","Salem, OR",27.72%,444500.0,1436.6814467839376,62185.0,2.67,1
2022-01-01,"Salem, OR","Salem, OR",30.17%,496475.0,1698.181753499546,67540.0,3.11,1
2023-01-01,"Salem, OR","Salem, OR",41.18%,491998.0,2467.137835874099,71900.0,6.42,1
2017-01-01,"Salina, KS","Salina, KS",15.04%,148725.0,590.1961590714756,47103.0,4.32,1
2018-01-01,"Salina, KS","Salina, KS",12.92%,135700.0,517.6563780525709,48079.0,3.99,1
2019-01-01,"Salina, KS","Salina, KS",15.41%,158975.0,648.1862542191426,50490.0,4.55,1
2020-01-01,"Salina, KS","Salina, KS",13.26%,148975.0,551.2651080558745,49870.0,3.74,1
2021-01-01,"Salina, KS","Salina, KS",9.35%,127000.0,410.48041336683934,52702.0,2.67,1
2022-01-01,"Salina, KS","Salina, KS",7.86%,109000.0,372.83208848673246,56945.0,3.11,1
2023-01-01,"Salina, KS","Salina, KS",20.25%,204000.0,1022.9637488736055,60624.0,6.42,1
2017-01-01,"Salinas, CA","Salinas, CA",75.28%,867278.0,3441.681926019104,54864.0,4.32,1
2018-01-01,"Salinas, CA","Salinas, CA",72.73%,931050.0,3551.6873307726314,58598.0,3.99,1
2019-01-01,"Salinas, CA","Salinas, CA",67.97%,854750.0,3485.058662014859,61527.0,4.55,1
2020-01-01,"Salinas, CA","Salinas, CA",65.38%,999999.0,3700.3829957426847,67914.0,3.74,1
2021-01-01,"Salinas, CA","Salinas, CA",66.31%,1295000.0,4185.607364646118,75747.0,2.67,1
2022-01-01,"Salinas, CA","Salinas, CA",53.54%,1099000.0,3759.10518575155,84250.0,3.11,1
2023-01-01,"Salinas, CA","Salinas, CA",65.78%,974500.0,4886.657712143768,89150.0,6.42,1
2017-01-01,"Salisbury, MD-DE","Salisbury, MD",37.16%,291998.0,1158.7567527756112,37416.0,4.32,1
2018-01-01,"Salisbury, MD-DE","Salisbury, MD",35.52%,299900.0,1144.0320396312895,38645.0,3.99,1
2019-01-01,"Salisbury, MD-DE","Salisbury, MD",36.43%,312000.0,1272.1126675035225,41905.0,4.55,1
2020-01-01,"Salisbury, MD-DE","Salisbury, MD",32.94%,329900.0,1220.7575710530825,44474.0,3.74,1
2021-01-01,"Salisbury, MD-DE","Salisbury, MD",28.87%,359560.0,1162.1443892140217,48310.0,2.67,1
2022-01-01,"Salisbury, MD-DE","Salisbury, MD",35.26%,458000.0,1566.5788672194813,53309.0,3.11,1
2023-01-01,"Salisbury, MD-DE","Salisbury, MD",53.06%,497375.0,2494.1009539020074,56402.0,6.42,1
2017-01-01,"Salt Lake City, UT","Salt Lake City, UT",31.50%,357310.0,1417.9390794945634,54009.0,4.32,1
2018-01-01,"Salt Lake City, UT","Salt Lake City, UT",31.42%,386972.0,1476.1866170063336,56370.0,3.99,1
2019-01-01,"Salt Lake City, UT","Salt Lake City, UT",32.25%,399900.0,1630.5059478674957,60676.0,4.55,1
2020-01-01,"Salt Lake City, UT","Salt Lake City, UT",31.41%,446792.0,1653.3031727370383,63156.0,3.74,1
2021-01-01,"Salt Lake City, UT","Salt Lake City, UT",34.44%,585000.0,1890.7956048787482,65880.0,2.67,1
2022-01-01,"Salt Lake City, UT","Salt Lake City, UT",32.05%,565000.0,1932.5699999541634,72357.0,3.11,1
2023-01-01,"Salt Lake City, UT","Salt Lake City, UT",44.90%,559125.0,2803.7480690635034,74925.0,6.42,1
2017-01-01,"San Angelo, TX","San Angelo, TX",20.64%,203900.0,809.1510965518498,47044.0,4.32,1
2018-01-01,"San Angelo, TX","San Angelo, TX",18.05%,193500.0,738.1467144670041,49066.0,3.99,1
2019-01-01,"San Angelo, TX","San Angelo, TX",19.95%,211725.0,863.2629952794338,51928.0,4.55,1
2020-01-01,"San Angelo, TX","San Angelo, TX",19.82%,248475.0,919.4535843207477,55682.0,3.74,1
2021-01-01,"San Angelo, TX","San Angelo, TX",17.40%,265400.0,857.807100059521,59148.0,2.67,1
2022-01-01,"San Angelo, TX","San Angelo, TX",16.61%,263250.0,900.4408008635992,65040.0,3.11,1
2023-01-01,"San Angelo, TX","San Angelo, TX",28.28%,301450.0,1511.6295200879824,64146.0,6.42,1
2017-01-01,"San Antonio-New Braunfels, TX","San Antonio, TX, New Braunfels, TX",23.79%,284518.0,1129.0733285372205,56959.5,4.32,2
2018-01-01,"San Antonio-New Braunfels, TX","San Antonio, TX, New Braunfels, TX",21.94%,283925.0,1083.0920201811066,59245.0,3.99,2
2019-01-01,"San Antonio-New Braunfels, TX","San Antonio, TX, New Braunfels, TX",22.58%,285000.0,1162.0259943541794,61749.5,4.55,2
2020-01-01,"San Antonio-New Braunfels, TX","San Antonio, TX, New Braunfels, TX",19.87%,279000.0,1032.4078882200972,62347.0,3.74,2
2021-01-01,"San Antonio-New Braunfels, TX","San Antonio, TX, New Braunfels, TX",16.99%,289000.0,934.0853501024926,65987.0,2.67,2
2022-01-01,"San Antonio-New Braunfels, TX","San Antonio, TX, New Braunfels, TX",19.17%,339542.0,1161.395898981304,72710.0,3.11,2
2023-01-01,"San Antonio-New Braunfels, TX","San Antonio, TX, New Braunfels, TX",27.62%,347000.0,1740.04127872128,75587.0,6.42,2
2017-01-01,"San Diego-Carlsbad, CA","San Diego, CA, Carlsbad, CA",35.36%,647000.0,2567.5368291762966,87128.5,4.32,2
2018-01-01,"San Diego-Carlsbad, CA","San Diego, CA, Carlsbad, CA",34.06%,679450.0,2591.9058663803926,91314.0,3.99,2
2019-01-01,"San Diego-Carlsbad, CA","San Diego, CA, Carlsbad, CA",33.93%,659250.0,2687.9496027297987,95075.5,4.55,2
2020-01-01,"San Diego-Carlsbad, CA","San Diego, CA, Carlsbad, CA",32.19%,711725.0,2633.6577213026835,98193.5,3.74,2
2021-01-01,"San Diego-Carlsbad, CA","San Diego, CA, Carlsbad, CA",28.80%,775000.0,2504.9001603094525,104379.5,2.67,2
2022-01-01,"San Diego-Carlsbad, CA","San Diego, CA, Carlsbad, CA",29.92%,848500.0,2902.2754778072704,116398.0,3.11,2
2023-01-01,"San Diego-Carlsbad, CA","San Diego, CA, Carlsbad, CA",44.69%,904700.0,4536.643645127211,121823.5,6.42,2
2017-01-01,"Sandusky, OH","Sandusky, OH",22.41%,169950.0,674.424859534021,36117.0,4.32,1
2018-01-01,"Sandusky, OH","Sandusky, OH",21.03%,167450.0,638.7734746124023,36448.0,3.99,1
2019-01-01,"Sandusky, OH","Sandusky, OH",24.21%,189900.0,774.2762678170478,38380.0,4.55,1
2020-01-01,"Sandusky, OH","Sandusky, OH",23.77%,219900.0,813.7150344788507,41082.0,3.74,1
2021-01-01,"Sandusky, OH","Sandusky, OH",22.82%,247900.0,801.2448383751139,42140.0,2.67,1
2022-01-01,"Sandusky, OH","Sandusky, OH",21.66%,250000.0,855.1194690062671,47375.0,3.11,1
2023-01-01,"Sandusky, OH","Sandusky, OH",31.44%,249900.0,1253.1305923701668,47827.0,6.42,1
2017-01-01,"Sanford, NC","Sanford, NC",19.86%,189400.0,751.6096992982852,45417.0,4.32,1
2018-01-01,"Sanford, NC","Sanford, NC",21.20%,213300.0,813.6780061799068,46067.0,3.99,1
2019-01-01,"Sanford, NC","Sanford, NC",23.47%,225000.0,917.3889429111941,46915.0,4.55,1
2020-01-01,"Sanford, NC","Sanford, NC",21.18%,224250.0,829.8117166070135,47017.0,3.74,1
2021-01-01,"Sanford, NC","Sanford, NC",19.58%,259000.0,837.1214729292235,51311.0,2.67,1
2022-01-01,"Sanford, NC","Sanford, NC",26.71%,344586.0,1178.6487893879741,52951.0,3.11,1
2023-01-01,"Sanford, NC","Sanford, NC",41.88%,377875.0,1894.864836302028,54294.0,6.42,1
2017-01-01,"San Francisco-Oakland-Hayward, CA","San Francisco, CA, Oakland, CA, Hayward, CA",48.11%,789500.0,3133.029871150983,78147.66666666667,4.32,3
2018-01-01,"San Francisco-Oakland-Hayward, CA","San Francisco, CA, Oakland, CA, Hayward, CA",45.79%,843944.0,3219.403053199697,84362.33333333333,3.99,3
2019-01-01,"San Francisco-Oakland-Hayward, CA","San Francisco, CA, Oakland, CA, Hayward, CA",44.72%,831417.0,3389.923389992873,90961.66666666667,4.55,3
2020-01-01,"San Francisco-Oakland-Hayward, CA","San Francisco, CA, Oakland, CA, Hayward, CA",40.94%,893500.0,3306.2955129916013,96923.0,3.74,3
2021-01-01,"San Francisco-Oakland-Hayward, CA","San Francisco, CA, Oakland, CA, Hayward, CA",37.04%,989000.0,3196.5758174787725,103550.66666666667,2.67,3
2022-01-01,"San Francisco-Oakland-Hayward, CA","San Francisco, CA, Oakland, CA, Hayward, CA",34.73%,949000.0,3246.03350434779,112149.66666666667,3.11,3
2023-01-01,"San Francisco-Oakland-Hayward, CA","San Francisco, CA, Oakland, CA, Hayward, CA",50.10%,978500.0,4906.715824866779,117530.0,6.42,3
2017-01-01,"San Jose-Sunnyvale-Santa Clara, CA","San Jose, CA, Sunnyvale, CA, Santa Clara, CA",39.69%,899000.0,3567.566629721006,107861.66666666667,4.32,3
2018-01-01,"San Jose-Sunnyvale-Santa Clara, CA","San Jose, CA, Sunnyvale, CA, Santa Clara, CA",43.28%,1110250.0,4235.283667891428,117427.33333333333,3.99,3
2019-01-01,"San Jose-Sunnyvale-Santa Clara, CA","San Jose, CA, Sunnyvale, CA, Santa Clara, CA",39.01%,999888.0,4076.8275348870584,125410.0,4.55,3
2020-01-01,"San Jose-Sunnyvale-Santa Clara, CA","San Jose, CA, Sunnyvale, CA, Santa Clara, CA",35.84%,1088722.0,4028.6924045833716,134886.0,3.74,3
2021-01-01,"San Jose-Sunnyvale-Santa Clara, CA","San Jose, CA, Sunnyvale, CA, Santa Clara, CA",31.93%,1199000.0,3875.3229576916565,145663.0,2.67,3
2022-01-01,"San Jose-Sunnyvale-Santa Clara, CA","San Jose, CA, Sunnyvale, CA, Santa Clara, CA",33.60%,1298444.0,4441.298975257494,158622.66666666666,3.11,3
2023-01-01,"San Jose-Sunnyvale-Santa Clara, CA","San Jose, CA, Sunnyvale, CA, Santa Clara, CA",48.99%,1349000.0,6764.598515835754,165699.0,6.42,3
2017-01-01,"San Luis Obispo-Paso Robles-Arroyo Grande, CA","San Luis Obispo, CA, Arroyo Grande, CA",53.16%,693750.0,2753.0582306662377,62147.0,4.32,2
2018-01-01,"San Luis Obispo-Paso Robles-Arroyo Grande, CA","San Luis Obispo, CA, Arroyo Grande, CA",51.40%,748750.0,2856.265387375552,66677.5,3.99,2
2019-01-01,"San Luis Obispo-Paso Robles-Arroyo Grande, CA","San Luis Obispo, CA, Arroyo Grande, CA",49.96%,699000.0,2850.0216493107764,68452.0,4.55,2
2020-01-01,"San Luis Obispo-Paso Robles-Arroyo Grande, CA","San Luis Obispo, CA, Arroyo Grande, CA",44.37%,732475.0,2710.440745247368,73307.0,3.74,2
2021-01-01,"San Luis Obispo-Paso Robles-Arroyo Grande, CA","San Luis Obispo, CA, Arroyo Grande, CA",43.15%,847000.0,2737.6134655252986,76133.5,2.67,2
2022-01-01,"San Luis Obispo-Paso Robles-Arroyo Grande, CA","San Luis Obispo, CA, Arroyo Grande, CA",52.49%,1049500.0,3589.79153088831,82071.5,3.11,2
2023-01-01,"San Luis Obispo-Paso Robles-Arroyo Grande, CA","San Luis Obispo, CA, Arroyo Grande, CA",67.41%,952000.0,4773.830828076825,84984.5,6.42,2
2017-01-01,"Santa Cruz-Watsonville, CA","Santa Cruz, CA, Watsonville, CA",69.13%,849000.0,3369.148018501817,58484.5,4.32,2
2018-01-01,"Santa Cruz-Watsonville, CA","Santa Cruz, CA, Watsonville, CA",66.36%,899472.0,3431.2263646256597,62051.5,3.99,2
2019-01-01,"Santa Cruz-Watsonville, CA","Santa Cruz, CA, Watsonville, CA",65.88%,898000.0,3661.4012032633436,66695.5,4.55,2
2020-01-01,"Santa Cruz-Watsonville, CA","Santa Cruz, CA, Watsonville, CA",53.93%,899500.0,3328.497833168378,74057.0,3.74,2
2021-01-01,"Santa Cruz-Watsonville, CA","Santa Cruz, CA, Watsonville, CA",45.15%,950000.0,3070.5227771535224,81612.0,2.67,2
2022-01-01,"Santa Cruz-Watsonville, CA","Santa Cruz, CA, Watsonville, CA",56.56%,1225000.0,4190.085398130709,88893.0,3.11,2
2023-01-01,"Santa Cruz-Watsonville, CA","Santa Cruz, CA, Watsonville, CA",83.10%,1285750.0,6447.429608403128,93106.0,6.42,2
2017-01-01,"Santa Fe, NM","Santa Fe, NM",47.14%,533750.0,2118.118674764835,53922.0,4.32,1
2018-01-01,"Santa Fe, NM","Santa Fe, NM",45.97%,565000.0,2155.312112009599,56262.0,3.99,1
2019-01-01,"Santa Fe, NM","Santa Fe, NM",49.94%,591750.0,2412.7329198564407,57972.0,4.55,1
2020-01-01,"Santa Fe, NM","Santa Fe, NM",48.36%,623725.0,2308.023692043298,57274.0,3.74,1
2021-01-01,"Santa Fe, NM","Santa Fe, NM",40.36%,645000.0,2084.7233592252865,61990.0,2.67,1
2022-01-01,"Santa Fe, NM","Santa Fe, NM",43.67%,719900.0,2462.4020229504467,67663.0,3.11,1
2023-01-01,"Santa Fe, NM","Santa Fe, NM",64.16%,747500.0,3748.359815112844,70110.0,6.42,1
2017-01-01,"Santa Rosa, CA","Santa Rosa, CA",50.87%,717250.0,2846.314977939256,67144.0,4.32,1
2018-01-01,"Santa Rosa, CA","Santa Rosa, CA",50.70%,790250.0,3014.5759230364342,71347.0,3.99,1
2019-01-01,"Santa Rosa, CA","Santa Rosa, CA",44.09%,681500.0,2778.6691759732394,75630.0,4.55,1
2020-01-01,"Santa Rosa, CA","Santa Rosa, CA",42.35%,767500.0,2840.0467892793,80472.0,3.74,1
2021-01-01,"Santa Rosa, CA","Santa Rosa, CA",36.53%,799000.0,2582.471262048068,84823.0,2.67,1
2022-01-01,"Santa Rosa, CA","Santa Rosa, CA",41.18%,929000.0,3177.6239468272884,92604.0,3.11,1
2023-01-01,"Santa Rosa, CA","Santa Rosa, CA",56.68%,917500.0,4600.829605840849,97410.0,6.42,1
